50,0.065
47.5,0.57
45,1.04
40,1.875
35,2.59
30,3.18
25,3.62
20,3.9
15,3.94
12.5,3.835
10,3.63
7.5,3.305
5,2.815
3.75,2.48
2.5,2.065
1.25,1.495
0.625,1.075
0,0
0.625,-0.825
1.25,-1.135
2.5,-1.505
3.75,-1.73
5,-1.875
7.5,-2.05
10,-2.115
12.5,-2.11
15,-2.06
20,-1.9
25,-1.67
30,-1.38
35,-1.07
40,-0.75
45,-0.41
47.5,-0.24
50,-0.065
